3-12-2018 12:29:06,1500724,8,Contaminant,5,Doctor,To see what is like for a real life doctor that works with NASA and places that are similar.,The right info,"Sportsmanship, patience, and leadership ",Finding out what my job is,False
3-12-2018 12:30:01,1503747,8,Contaminant,3,Doctor,Because I want to be doctor in the future !,"Focus, take it seriously and work hard ..! 10/10 ","Working as a team, like if you didint get something, your team members will help you with it..! ",I’m most excited about finding the food ( fish ) in the river !,False
3-12-2018 12:30:58,421539,8,Contaminant,4,Tactical ,I play call of duty and fortnite ,Smart,"Nice, hard worker, smart",Shootin ,False
3-12-2018 12:31:11,421429,8,Contaminant,4,Doctor,I applied for this role because I want to go to seaton hall pa school when I grow up. Both of my parents are in the medical fields and I want to follow there footsteps. I have wanted to be a doctor since I was about 10 and I think I would be the bestfiting for this job.,They would need to be organized and have experience.,"A infinity knight needs to be intelligent, creative and a good team member.",I am most excited to go in the river as a fish. I am also excited to help the town out of its pleage.,False
3-12-2018 12:31:34,421436,8,Contaminant,1,Navigator,I am good at navigating ,Determination and good memory ,"Loyalty, determination, and leadership ",Winning it,False
3-12-2018 12:32:08,421477,8,Contaminant,4,Captain,I believe I listened carefully and could take charge and be a leader. (I can also talk loud I feel needed),They need to have leadership qualities and the urge to help people and be where they are needed to be. There can be no goofing around and they would try their best to make it fun but try to make it a success,"Friendliness, seriousness to get done, and cooperative are three traits to describe them.",I am most excited to learn about how this will tie into our class and to try and make this mission a success ,False
3-12-2018 12:32:14,1501463,8,Contaminant,5,Doctor,I want to go into the medical field when I’m older,They need to be good at multitasking and calm under pressure,"Being cooperative, good listener, and trustworthy ","Working as the Doctor, if I get it",False
3-12-2018 12:32:24,421475,8,Contaminant,4,Captain,Because i like to lead people because i am always a superior leader,Be confident and be able to take a loss without my head down,"I am outspoken, confident, not physily able to fail",I am excited to help my county to success,False
3-12-2018 12:33:11,421430,8,Contaminant,4,Doctor,I love helping people out and I love the medical field.,"You need to be paying attention at all times and like what you are doing, and I believe that I could accomplish this.","Three traits a good Infinity Knight should have are careful, encouraging, and flexible.",I am excited for working together and helping people out.,False
3-12-2018 12:34:30,1505527,8,Contaminant,3,Navigator,Because I have the skills for this job.,They would need to be good at listening.,"Kind, hard working, listener",The idea is really interesting ,False
3-12-2018 12:35:03,1501572,8,Contaminant,4,Doctor ,It seems important and fun.,I think a person with this role would have a skill of working fast because there are so many people in the crew to help.,"Working together, Responsibility and  Communication",The secrets about the fertilizer company and what they have to do with the virus and food shortage.,False
3-12-2018 12:35:13,1500201,8,Contaminant,3,The biologist,"When I completed the job in sixth grade, it was fun and I was good at it.","They would need to be smart, skillful, and creative to be successful.","They need to be kind so everyone would get along, smart so they know what they are doing, and expirienced so they have a good background of the mission.",Working together with my group and finding out what my job is.,False
3-12-2018 12:35:18,1502255,8,Contaminant,5,Doctor,Hacked,I believe that for both of these you kind of need common sense and be able To understand things easily. ,"Strength, common sense, and determination ",To find these fish!!!!!,False
3-12-2018 12:35:21,701151,8,Contaminant,5,Piolt,I am the best there will ever be,Every thing I got,Be like ben Tepsic ,To be pilot,False
3-12-2018 12:36:51,1501487,8,Contaminant,4,Biologist,Becasue i am really good with animals and i feel i would do a good job with the cheimera,To have backround knowlage about whats it going on and know things about the sand worms,Ditermanation strong honer,Helping the many kids who are dieing of the sickness,True
3-12-2018 12:38:00,1502735,8,Contaminant,4,I applied to be an officer,I thought i would be a good officer. And would be fun. ,They would need to be fast. And pay attention to there surroundings. ,"Determination,successful,hard working",To be successful. And find the fish. And stop the diseases. ,False
3-12-2018 12:38:02,1500202,8,Contaminant,4,I applied for the biologist,I applied for this role because I believe I would be good for this role. I know all the responsibilities and accept this challenge. ,I think a person applying for this job has to be responsible and determined. One would also have to work well with people and be kind to all classmates.,"I am kind, hardworking and I work well with others. ",I am most excited to work together with my class to achieve our goal of completing this mission.,True
3-12-2018 13:43:48,1500666,8,Contaminant,5,Doctor ,"I really liked it the last time i did it. ""Saving"" the people who are also with me on this mission is really rewarding because I did my job so that they could do theirs. ","Compassion, steady hand for surgery, smart, innovative,thinking outside the box, being kind of competitive, nice, honesty, sympathetic, this is what they would need to be successful.","Compromise, being a team player, listening to others, helping others when they ask, doing the job you are asked to do even if we don't like it, also to be kind. This is what a Infinity Knight should have.",Finding were the fish are and being able to see what is causing this disease that's making kids die. ,True
3-12-2018 13:59:11,421522,8,Contaminant,4,Communication,Seemed enjoyable and fun to decod problems ,They would have to enjoy that job,"Discipline , good listener and ready for the mission ",Working and communicating with the crew ,False
3-12-2018 13:59:19,701131,8,Contaminant,5,Docter,I apppyd because I am interested in medical things,A docter would need to be patient.,"Social, smart, and good with working with other people",I’m excided for the story,False
3-12-2018 13:59:36,421506,8,Contaminant,4,Ben,Because I have a very loud voice and I can boss people around and keep order in everybody. Straight facts bruh ,Like a big man with a loud voice and is able to boss people around to keeep them in line,"Big tough guy 
Nice and compatable
Finally trust worthy ",That we all are a team and can do this together ,False
3-12-2018 13:59:54,421406,8,Contaminant,5,Pilot,"I have good hand-eye coordination. I can listen to orders and will not hesitate on my decisions. I was supposed to be the pilot in history, but it broke.","Good coordination, good decision skills, very good listening skills. ","Courage, working as a team, strength.",To see the place we are saving.,True
3-12-2018 14:00:45,1500818,7,Contaminant,5,Engineer , I live that job,Team players,Loud friendly and beast ,"Nothin
",False
3-12-2018 14:01:16,421509,8,Contaminant,4,Tactical,I liked this role from previous missions,Quick thinking and finger tapping.,"Kind, reasonable, hard worker ",Finding out what happened to the fish.,False
3-12-2018 14:01:49,1501508,8,Contaminant,3,Doctor,I want to be a doctor ,Smart,"Smart, talkative, hardworking ",To see what happened to the fish ,False
3-12-2018 14:01:51,934105,8,Contaminant,4,Gunner,I am good at shooting guns.,To know how to shot guns in games.,"Trustworthy,helpful,reliable ",To help the people in the situation.,True
3-12-2018 14:02:34,1500723,8,Contaminant,4,Captain,I work well with others and I’m well rounded in every subject ,"Works well with others, basic understanding and knowledge pool","Loyal, intelligent, and talented ",Just getting in the simulator is exciting. For this mission I think we get to counter a humanoid threat.,False
3-12-2018 14:03:03,701059,8,Contaminant,5,Engineer,I like to fix thing as and engineer has a major role on the mission,They need to be a team leader and need to be a quick thinker. ,"They need to be tough, smart, and needs to react fast to problems",I am excited about the practice and the preparation ,False
3-12-2018 14:03:24,1504544,8,Contaminant,3,Captain,I have been captain two times and play numerous sports where I have to lead our team or we will lose.,"Loud
Active
Courageous","Working as a team
Courage
Loud",Just get into it and tackle it.,False
3-12-2018 14:04:06,701222,8,Contaminant,5,Doctor,I applied for this job because I am interested in this field and it would be a fun job for our last mission.,I think skills such as communication and fast thinking is necessary for this role.,"A great Infinity Knight would have to be able to work together as a team, they should also be able to communicate with all of the members, and they should be fully focused on the mission.",I am most excited about getting my job and completing the mission with my team members.,True
3-12-2018 14:04:15,421431,8,Contaminant,4,Biologist ,It would be fun to create the chimera and help my team,smart and strategy,teamwork. leadership. courage. ,successfully doing it ,False
3-12-2018 14:07:10,701114,8,Contaminant,4,1st Officer,Since that job was my favorite and it’s right under captain whitch is what I did last,Leadership,"Leadership, you must be friendly, and well rounded",How people react twards the situation the ,False
3-12-2018 14:11:16,925003,8,Contaminant,4,Security guard ,I did it previously.,They have to be determined and protective bevause they are securing people on a ship.,"They have to have determination, confidence",I’m most excited to see what we do together to complete the mission.,False
3-12-2018 14:48:41,1505256,8,Contaminant,4,Engineer,I love this job position and I have good experience from past experiences,The should have a good amount of creativity and good with calculations,"Obedient,Intelligent and Courageous",Saving the communities food supply,False
3-12-2018 14:54:17,421435,8,Lusitania,3,Engineer,"I picked engineer because it's fun and everything but engineer is hard to me, I don't want to try anything else ",Responsibilities making sure all the ships systems function properly,"Responsible, brave, team work",Nothing really ,False
3-12-2018 14:55:25,701177,8,Contaminant,5,Hacker,So i could hack into the company and see their secret information or hack enemy's to turn off their guns or shield s,Know what to hack to help your team,Honor compassion strenght,Hacking,True
3-12-2018 14:57:00,701228,8,Contaminant,3,Doctor ,I applied fir this because It is an interesting job.,They need to know when the person is injured and the ability to use any divice,"Loyalty,respect,honor ",Nothing ,False
3-12-2018 14:57:18,421528,8,Contaminant,4,Hacker,Communications,"The would have to have background knowledge of science. For example pollution, which we are learning about in class.","leadership
good communication skills
good listening skills",To work together with my classmates to hopefully complete the mission successfully. I am also excited about what I will learn from this misson,False
3-12-2018 14:57:30,701053,8,Contaminant,3,First Officer,I would want to assist the captain in deciding what procedures need to be done in order to make our mission successful.,"Skills that a first officer would need to have in order to make the mission successful is that a first officer should be smart and confident, they should make sure that everyone knows what they are doing and that they are taken care of.","Three important personality traits are confidence, wisdom, and patience.",I am most excited to work as a team to make our final mission in the IKS Highlander successful.,False
3-12-2018 14:57:36,701121,8,Contaminant,4,Biologist,"I applyed for the biologist, because I had this job in 6th grade for health. Also, I liked this job and I think it would be fun to do.",The skills would have to be good at navigating especially or finding things because that is important in a mission.,"A great infinity knight would have traits of smart, good at navigating things and helping.",I am most excited to see how we will do in the mission.,False
3-12-2018 14:57:58,421493,8,Contaminant,5,Deck chief,I can easily get things done and I focus really well,They need to have goof listening skills and they need to be able to work well with others ,"Good traits would be determination, confidence, and focus. If you have these traits, you would be a good infinity knight ",I am excited for when we succeed at our mission.,False
3-12-2018 14:58:38,1500802,8,Contaminant,4,Tactical (gunner),I think it would be very fun and I haven’t done it before.,Good aim,"Communication to talk to other teammates, unselfish so upping don’t try to do everything on your own. Good teamwork, you have to work well with your team.",To solve the mystery of all these unusual things.,True
3-12-2018 14:58:55,1505834,8,Contaminant,4,"Tactical, cause that mission I know I will be the best at",It caught my eye and I knew I’d be good at it,I have tactical experience from airsift  I need to know what’s going on at all times and do what’s best for my team,"Strength, courage, and compassion ",Being apart of a team that can get stuff done ,True
3-12-2018 14:59:08,421488,8,Contaminant,4,First Officer,I applied for this job because I love helping people out. ,They would need to have skills that actually care about helping people out and not being rude,"Personal- a person should be able to talk and communicate with others
Kind- if someone needs help a person should be kind and help them
Hardworking- a person should be able to work hard and not be lazy",I am just excited to do the mission and to be able to figure out what is wrong with this city,False
3-12-2018 14:59:31,421446,8,Contaminant,4,Captain ,I think I would be a good leader ,They need to be loud and people need to listen to them and need to be a good leader,They need to be able to work together with other people ,To beat it and have fun ,False
3-12-2018 14:59:35,1500867,8,Contaminant,5,The doctor position. ,I am very interested in being the doctor. I am intrigued in health science. I will do very well as the doctor position because I have experience and skill.,"One would need to be focused and on task. If you wanted this job, you would have to have some knowledge about health science. This person would have to be very confident in what they’re doing. ","A great infinity knight would have to be determined, focused, and very hardworking. ",I am most excited to work together with my team and class on this mission. ,False
3-12-2018 14:59:46,701076,8,Contaminant,4,Pilot ,I feel like I would be better at this job just because I know where to go once they give out the directions and coordinates. I can also help the navigator with the map when needed.,To know some math since it might include some coordinates.,"Intelligence, Kindness, and Fairness.",Working together with others and helping them when needed.,True
3-12-2018 15:01:09,1500203,8,Contaminant,4,Communications,It seems like a fun role to do and I didn’t get the chance to since the previous mission wasn’t done. ,"Intelligence, fast typing, and quick acting. ","Determination, kindness, and seriousness.  ",Seeing if we can complete the mission successfully. ,True
3-12-2018 15:01:21,929036,8,Contaminant,5,Security chief,I am a ok strategist and problem solver.,They are a strategist.,"Everyone is happy,glad and also not confusing.",It is something fun and it ties in what we are learning.,False
3-12-2018 15:01:25,1504368,8,Contaminant,4,Gunner,Cuz i wanna be in the army and learn how to shoot so I can save are people,Skill concentration,Skill and focus that the team is working together,To have fun and beat it,False
3-12-2018 15:01:47,1501743,8,Contaminant,4,Biologist,I applyed for this job because I like science ,Fixing problem ,"Need to be  nice,Be clear fo what you say,and do your job properly ",Helping the people ,True
3-12-2018 15:01:59,1504315,8,Contaminant,4,First officer,I chose this job because I enjoy helping people and as first officer you get to experience every job without actually working the job.,"Good communication skills, staying calm under pressure, and following the rules. ","Honour, compassion, strength.",Failing the mission.,False
3-12-2018 15:02:07,1503647,8,Contaminant,5,Videoographer,I like photography and editing skills.,Tech Savviness,"Social, Selfless, Patient",Videoography,True
3-12-2018 15:03:45,421448,8,Contaminant,4,First Officer ,I applied for this job because I am responsible and what ever that captain needs done I would make sure it gets done.,Responsibility and patience ,"An infinity night should have patience, responsibilities, and should be trusted by his fellow teammates ",I am most exited for everything because I wasn't in the simulator for over a year and this is also my last year with the simulator,False
3-12-2018 15:06:23,1505843,8,Contaminant,4,First Officer,I applied because I think that I would be a good leader if our captain was disabled or killed. I think that I could work well with my peers and I am responsible enough. ,"Determined, Driven, Intelligent","Openminded, Driven, Wise","I have only been in the simulator one time before and it broke, so I am excited for everything but excited that I will finally be in for my first mission.",True
3-12-2018 15:06:35,421543,8,Contaminant,5,hacker,i have been the hacker before.,good at hacking things,happiest and helpful and can compromise.,helping the people ,False
3-12-2018 16:26:03,701155,8,Contaminant,4,Doctor,Commuications,Communications: I think you would need to be a talkative person and good with technology. Doctor: I think you would need to have experience with this job and know what medication or information to give out.,"I believe an Infinity Night would have to be responsible, hard-working, and alert for this mission.",I'm excited to work with classmates and try to complete the mission successfully.,True
3-12-2018 18:05:18,1505025,8,Contaminant,5,Doctor ,I am very interested in being people back to life .,"Smart ,  determined and confident ","Smart , helpful and  understanding ",Finding the toxic waste .,False
3-12-2018 20:10:51,929040,8,Contaminant,5,Second Officer,I am confident that I will execute the job professionally.,A leadership role and keeping record in the ships log.,"leadership, because you need great leadership to accomplish a task. also, perseverance, because you need to push forward with your mission and solve the situation. And Stamina, because you need strength and the will to persevere your mission. ",The events that will occur when we will do our mission.,False
3-12-2018 22:53:42,701108,8,Contaminant,4,Communications ,I thought the job was very easy the first time I did it. ,"Attentiveness, and listening skills ","Kindness, patience, and listening to others",Working  to have a successful mission ,False
3-13-2018 9:53:27,1500223,8,Contaminant,4,Doctor,I was doctor for my last mission and I enjoyed it a lot. ,Quick thinking ,People should be good working with others. People should be critical thinkers and people should have lots a patience. ,I’m excited about our ship being disguised as a fish and finding the disease. ,False
3-13-2018 9:59:22,1502761,8,Contaminant,5,security guard,hacker,"listing skills
",leader ship hardwork sill,working as a team,True
3-13-2018 10:04:19,421468,8,Contaminant,4,Pilot,"I applied for pilot because it seems like a very fun job to do. Plus, I have expirence with stirring from video games and from driving golf carts.","Skills that a person may need for this job is being quick with their hands to move quickly. Also, you must have a possible attitude to make sure you don't give up if things are not going your way.","The first trait is confidence so you believe and will do your best on the job. The second trait is to be smart so you can thick and react quickly. The final trait you must have is to be athletic because if you are not fast with your hands, many things can go wrong.",I am most exicited for when we go down into the river and figure out what is wrong.,False
3-13-2018 10:38:35,701070,8,Contaminant,4,Hacker,I like challenging myself and solving hard puzzles.,Being able to listen and communicate with others,"Respectful, Kind, and teamwork",Starting the mission,False
3-13-2018 12:12:39,421434,8,Contaminant,4,Pilot,First officer,Good hand eye coordinationation,Being kind respectful and honorable,Finding fish,False
3-13-2018 12:18:54,421542,8,Countdown,2,second offier,Because i want to help the captain and the first offier,Do the job correctly.,"Stay safe, keep calm, work hard",To help my classmates and to complete the mission right without dieing.,False
3-13-2018 12:21:46,1505862,8,Contaminant,4,Deck cheif,Cause I give out good commands and can keep things under control ,"They need lots of knowledge, need beast commanding skills, need to strict, and have to show discipline.","Loyalty, determination, kindness ",The outcome of what we do,False
3-13-2018 12:23:39,150980,8,Contaminant,5,Глава безопасности ,По тому что я больше подхожу на эту роль  ,Соброность внимательность концентрация   послушность ум сила логика ,Капитан навигатор биолог ,Безопасность команды ,False
3-13-2018 12:32:10,934119,8,Contaminant,5,Engineer,I like fixing things,Persistance,"Dedication, admiration,smarts",Fixing the ship,False
3-13-2018 13:48:18,421462,8,Contaminant,4,Physicist ,Wanted to use a laser,Aim,Honor compassion strength,Getting to use a laser,False
3-13-2018 14:39:28,701061,8,Contaminant,4,Doctor,I applied for this job because I am a very hard worker and would try my hardest to make sure that our mission is a success.,A hard worker and they woiuld need to be very helpful too.,"Leadership, a hard worker, and very responsible.","I am most excited to see if our group will be successful during this mission. Also, I am excited to see how well our group will work together too.",False
3-13-2018 14:50:23,701100,8,Contaminant,5,Pilot,It was cool,Leader,Great,Captain ,False
3-13-2018 20:31:44,421518,8,Contaminant,5,doctor,i loved being the doctor previously!,You should be able to memorize things carefully bevasje of all the medications ,"One would have loyalty, responsibility and respect for others!",being the doctor ,True
3-13-2018 20:34:39,929058,8,Contaminant,5,Tactical,I remember having fun with that position.,Cooperation , Compassion respect honor ,The adventure ,False
3-14-2018 7:15:26,1501744,8,Contaminant,4,i wasn't here to apply for the mission,but i got communications ,good talking skills,friendly ,completing it,True
3-14-2018 8:28:21,421449,8,Contaminant,4,Engener ,I like video games,Smart,Courage ,The testing of water,False
3-14-2018 11:25:43,1505663,8,Contaminant,3,Hacker  ,Chief guard ,The skill we do have to be confident  and hope to be successful ,We can’t be successful in this mission without team and we need team to be success this mission ,Handle the mission what position I’m in. And  want to see our results we’re going to be success or not ,False
3-14-2018 11:46:43,1501466,8,Contaminant,3,Hacker,I applied for this job because I have had this job before so I would know what I am doing. Maybe not completely but I have a good idea of what I would be doing.,Patience and communication,A infinity Knight would have good communication and work together with their teammates patiently.,The most excited thing about this mission is founding our what exactly we will be doing and if have e will fail or succeed.,False
3-14-2018 20:24:46,421389,8,Contaminant,3,Doctor,Because I like to help people and make sure they have good health,I will have to do medical scans on them to keep then healthy ,We would have to be nice stick together and communicate with each other,Working as a team and getting the mission done.,True
3-14-2018 21:00:27,421396,8,Contaminant,5,Engineer,It seemed like a fun role to play in the simulator and it was a main and big job,Pay attention and communicate ,"Smart, Communicative and Attentive ",Completing the mission and working as a team,False
3-15-2018 8:41:29,701175,8,Contaminant,4,Captain,Pilot ,Work together ,"Hardworking, good listening skills, teamwork ",Find the contaminate,False
3-19-2018 9:54:59,903521,8,Contaminant,3,biologist ,I like biology ,knowing chemistry ,"Respect, teamwork and caring about what they're doing ",Learning about what to do ,True
3-19-2018 13:58:12,0,8,Contaminant,3,captain,"i feel i could help everyone out,and do the job good.","honor,compassion,and strength ","strength,positive,and helpful ",seeing what job i got,False
3-19-2018 20:04:12,421460,8,Contaminant,4,Pilot ,I have experience. ,Prior knowledge. ,"Compassion, Intellect, and Inquisition ",To see the advanced programs in the simulator.   ,False
3-20-2018 7:22:38,701153,8,Contaminant,2, Security guard ,I like things when I sit in control ,"Trustworthy,careful, can  communicate "," Communication, responsibilities, trustworthy ",Working together ,False
3-21-2018 6:34:04,22,8,Contaminant,3,Deck chef,I have done it before.,A person would need to know hot to fix problems in the deck.,"Three traits are bravery, intelglence.",To find out where the fish are.,False
3-23-2018 13:45:37,1505900,8,Contaminant,3,Photographer ,Because it was the easiest one,Have to be good at the job ,I don’t know ,Doing the mission ,False
3-26-2018 13:32:39,421420,8,Contaminant,3,Gunner,Because I thought it would be fun,"Communication, because you need to communicate to get what you need to be successful across.","Patients, kind, communicate . I believe these three personality traits describes a great infinity knight because you would need patients to work with others, you will need to be kind to those you are, and you need to communicate to be successful.",The whole thing,False
